long,long,long,long,long,None,bool,long,long,flags,long,long,None,long,long,
7726,39,14062,0,0,,0,1,0,0x0,0,0,,0,0,
7725,39,14061,0,0,,0,1,0,0x0,0,0,,0,0,
7724,39,14060,0,0,,0,1,0,0x0,0,0,,0,0,
7723,39,14059,0,0,,0,1,0,0x0,0,0,,0,0,
7722,39,14058,0,0,,0,1,0,0x0,0,0,,0,0,
7721,39,13973,0,0,,0,1,0,0x0,0,0,,0,0,
9857,39,17348,0,8,,0,1,0,0x0,0,0,,0,0,
9856,39,17347,0,8,,0,1,17348,0x0,0,0,,0,0,
10386,39,14173,0,0,,0,1,0,0x0,0,0,,0,0,
10385,39,14172,0,0,,0,1,0,0x0,0,0,,0,0,
10384,39,14171,0,0,,0,1,0,0x0,0,0,,0,0,
6385,39,11297,0,8,,0,1,0,0x0,0,0,,0,0,
6384,39,2070,0,8,,0,1,11297,0x0,0,0,,0,0,
6383,39,6770,0,8,,0,1,2070,0x0,0,0,,0,0,
7746,39,14080,0,0,,0,1,0,0x0,0,0,,0,0,
7745,39,14079,0,0,,0,1,0,0x0,0,0,,0,0,
7744,39,14078,0,0,,0,1,0,0x0,0,0,,0,0,
7743,39,14077,0,0,,0,1,0,0x0,0,0,,0,0,
7742,39,14083,0,0,,0,1,0,0x0,0,0,,0,0,
7741,39,14082,0,0,,0,1,0,0x0,0,0,,0,0,
7740,39,14076,0,0,,0,1,0,0x0,0,0,,0,0,
7739,39,14075,0,0,,0,1,0,0x0,0,0,,0,0,
7738,39,14074,0,0,,0,1,0,0x0,0,0,,0,0,
6366,39,1857,0,8,,0,1,0,0x0,0,0,,0,0,
6365,39,1856,0,8,,0,1,1857,0x0,0,0,,0,0,
6364,39,1787,0,8,,0,1,0,0x0,0,0,,0,0,
6363,39,1786,0,8,,0,1,1787,0x0,0,0,,0,0,
6362,39,1785,0,8,,0,1,1786,0x0,0,0,,0,0,
6361,39,1784,0,8,,0,1,1785,0x0,0,0,,0,0,
6360,39,921,0,8,,0,1,0,0x0,0,0,,0,0,
7747,39,14081,0,0,,0,1,0,0x0,0,0,,0,0,
7737,39,14073,0,0,,0,1,0,0x0,0,0,,0,0,
7736,39,14072,0,0,,0,1,0,0x0,0,0,,0,0,
7735,39,14071,0,0,,0,1,0,0x0,0,0,,0,0,
7734,39,14070,0,0,,0,1,0,0x0,0,0,,0,0,
7733,39,14069,0,0,,0,1,0,0x0,0,0,,0,0,
7732,39,14068,0,0,,0,1,0,0x0,0,0,,0,0,
7731,39,14067,0,0,,0,1,0,0x0,0,0,,0,0,
7730,39,14066,0,0,,0,1,0,0x0,0,0,,0,0,
7753,39,14093,0,0,,0,1,0,0x0,0,0,,0,0,
7751,39,14091,0,0,,0,1,0,0x0,0,0,,0,0,
7704,39,13976,0,0,,0,1,0,0x0,0,0,,0,0,
7748,39,14084,0,0,,0,1,0,0x0,0,0,,0,0,
3276,39,1725,0,8,,0,1,0,0x0,0,0,,0,0,
9114,39,16504,0,0,,0,1,0,0x0,0,0,,0,0,
9116,39,16511,0,8,,0,1,0,0x0,0,0,,0,0,
1687,40,2842,0,8,,0,1,0,0x0,0,0,,0,0,
7259,40,13230,0,8,,0,1,0,0x0,355,305,,0,0,
7258,40,13229,0,8,,0,1,0,0x0,315,265,,0,0,
7257,40,13228,0,8,,0,1,0,0x0,275,225,,0,0,
7256,40,13220,0,8,,0,1,0,0x0,235,185,,0,0,
5968,40,11343,0,8,,0,1,0,0x0,375,325,,0,0,
5967,40,11342,0,8,,0,1,0,0x0,335,285,,0,0,
5966,40,11341,0,8,,0,1,0,0x0,295,245,,0,0,
4810,40,8694,0,8,,0,1,0,0x0,265,215,,0,0,
4809,40,8691,0,8,,0,1,0,0x0,255,205,,0,0,
4807,40,8681,0,8,,0,1,0,0x1,175,125,,0,0,
4808,40,8687,0,8,,0,1,0,0x0,215,165,,0,0,
3969,40,6510,0,8,,0,1,0,0x0,220,170,,0,0,
3626,40,5763,0,8,,0,1,0,0x0,200,150,,0,0,
5987,40,11400,0,8,,0,1,0,0x0,335,285,,0,0,
5986,40,3421,0,8,,0,1,0,0x0,325,275,,0,0,
5970,40,11358,0,8,,0,1,0,0x0,345,295,,0,0,
5969,40,11357,0,8,,0,1,0,0x0,305,255,,0,0,
1688,40,2835,0,8,,0,1,0,0x0,225,175,,0,0,
1959,40,3420,0,8,,0,1,0,0x0,175,125,,0,0,
1689,40,2837,0,8,,0,1,0,0x0,265,215,,0,0,
252,43,201,0,399,,0,1,0,0x2,0,0,,0,0,
248,44,196,0,71,,0,1,0,0x2,0,0,,0,0,
246,45,264,191,13,,0,1,0,0x2,0,0,,0,0,
4411,45,2480,191,9,,0,1,0,0x1,0,0,,0,0,
251,46,266,255,13,,0,1,0,0x2,0,0,,0,0,
4413,46,7918,255,9,,0,1,0,0x1,0,0,,0,0,
1790,50,883,0,4,,0,1,0,0x0,0,0,,0,0,
7695,50,2641,0,4,,0,1,0,0x0,0,0,,0,0,
7476,50,13542,0,4,,0,1,0,0x0,0,0,,0,0,
8416,50,13535,0,4,,0,1,0,0x0,0,0,,0,0,
8417,50,13481,0,4,,0,1,0,0x0,0,0,,0,0,
7272,50,6197,0,4,,0,1,0,0x0,0,0,,0,0,
7862,50,14327,0,4,,0,1,0,0x0,0,0,,0,0,
7861,50,14326,0,4,,0,1,0,0x0,0,0,,0,0,
7860,50,14322,0,4,,0,1,0,0x0,0,0,,0,0,
7859,50,14321,0,4,,0,1,0,0x0,0,0,,0,0,
7858,50,14320,0,4,,0,1,0,0x0,0,0,,0,0,
7857,50,14319,0,4,,0,1,0,0x0,0,0,,0,0,
7856,50,14318,0,4,,0,1,0,0x0,0,0,,0,0,
7275,50,1002,0,4,,0,1,0,0x0,0,0,,0,0,
7274,50,978,0,4,,0,1,0,0x0,0,0,,0,0,
7273,50,1462,0,4,,0,1,0,0x0,0,0,,0,0,
7478,50,13544,0,4,,0,1,0,0x0,0,0,,0,0,
7477,50,13543,0,4,,0,1,0,0x0,0,0,,0,0,
7270,50,5118,0,4,,0,1,0,0x0,0,0,,0,0,
7269,50,13165,0,4,,0,1,0,0x0,0,0,,0,0,
7268,50,13159,0,4,,0,1,0,0x0,0,0,,0,0,
7267,50,13163,0,4,,0,1,0,0x0,0,0,,0,0,
7266,50,13161,0,4,,0,1,0,0x0,0,0,,0,0,
7265,50,982,0,4,,0,1,0,0x0,0,0,,0,0,
7264,50,1825,0,4,,0,1,0,0x0,0,0,,0,0,
7263,50,3662,0,4,,0,1,0,0x0,0,0,,0,0,
7262,50,3661,0,4,,0,1,0,0x0,0,0,,0,0,
7261,50,3111,0,4,,0,1,0,0x0,0,0,,0,0,
7260,50,136,0,4,,0,1,0,0x0,0,0,,0,0,
7396,50,6991,0,4,,0,1,0,0x0,0,0,,0,0,
935,50,1513,0,4,,0,1,1528,0x0,0,0,,0,0,
936,50,1515,0,4,,0,1,2997,0x0,0,0,,0,0,
7289,51,2974,0,4,,0,1,0,0x0,0,0,,0,0,
7290,51,781,0,4,,0,1,0,0x0,0,0,,0,0,
7878,51,14303,0,4,,0,1,0,0x0,0,0,,0,0,
7877,51,14302,0,4,,0,1,0,0x0,0,0,,0,0,
7876,51,14273,0,4,,0,1,0,0x0,0,0,,0,0,
7875,51,14272,0,4,,0,1,0,0x0,0,0,,0,0,
7874,51,14271,0,4,,0,1,0,0x0,0,0,,0,0,
7873,51,14270,0,4,,0,1,0,0x0,0,0,,0,0,
7872,51,14269,0,4,,0,1,0,0x0,0,0,,0,0,
7871,51,14268,0,4,,0,1,0,0x0,0,0,,0,0,
7870,51,14267,0,4,,0,1,0,0x0,0,0,,0,0,
7869,51,14266,0,4,,0,1,0,0x0,0,0,,0,0,
7868,51,14265,0,4,,0,1,0,0x0,0,0,,0,0,
7867,51,14264,0,4,,0,1,0,0x0,0,0,,0,0,
7866,51,14263,0,4,,0,1,0,0x0,0,0,,0,0,
7865,51,14262,0,4,,0,1,0,0x0,0,0,,0,0,
7864,51,14261,0,4,,0,1,0,0x0,0,0,,0,0,
7863,51,14260,0,4,,0,1,0,0x0,0,0,,0,0,
7534,51,1499,0,4,,0,1,0,0x0,0,0,,0,0,
7588,51,13809,0,4,,0,1,0,0x0,0,0,,0,0,
7587,51,13795,0,4,,0,1,0,0x0,0,0,,0,0,
7288,51,5384,0,4,,0,1,0,0x0,0,0,,0,0,
7884,51,14317,0,4,,0,1,0,0x0,0,0,,0,0,
7883,51,14316,0,4,,0,1,0,0x0,0,0,,0,0,
7882,51,14311,0,4,,0,1,0,0x0,0,0,,0,0,
7881,51,14310,0,4,,0,1,0,0x0,0,0,,0,0,
7880,51,14305,0,4,,0,1,0,0x0,0,0,,0,0,
7879,51,14304,0,4,,0,1,0,0x0,0,0,,0,0,
7589,51,13813,0,4,,0,1,0,0x0,0,0,,0,0,
7292,51,2973,0,4,,0,1,0,0x2,0,0,,0,0,
7337,51,1495,0,4,,0,1,0,0x0,0,0,,0,0,
254,54,198,0,1115,,0,1,0,0x2,0,0,,0,0,
256,55,202,0,7,,0,1,0,0x2,0,0,,0,0,
2313,56,2050,0,16,,0,1,0,0x2,0,0,,0,0,
2316,56,2054,0,16,,0,1,0,0x0,0,0,,0,0,
2319,56,585,0,16,,0,1,0,0x2,0,0,,0,0,
2321,56,598,0,16,,0,1,0,0x0,0,0,,0,0,
3795,56,6078,0,16,,0,1,0,0x0,0,0,,0,0,
3794,56,6077,0,16,,0,1,0,0x0,0,0,,0,0,
3793,56,6076,0,16,,0,1,0,0x0,0,0,,0,0,
3792,56,6075,0,16,,0,1,0,0x0,0,0,,0,0,
3791,56,6074,0,16,,0,1,0,0x0,0,0,,0,0,
3790,56,139,0,16,,0,1,0,0x0,0,0,,0,0,
3787,56,996,0,16,,0,1,0,0x0,0,0,,0,0,
3779,56,6064,0,16,,0,1,0,0x0,0,0,,0,0,
3778,56,6063,0,16,,0,1,0,0x0,0,0,,0,0,
3777,56,2060,0,16,,0,1,0,0x0,0,0,,0,0,
3776,56,6060,0,16,,0,1,0,0x0,0,0,,0,0,
2332,56,2010,0,16,,0,1,0,0x0,0,0,,0,0,
2331,56,2006,0,16,,0,1,0,0x0,0,0,,0,0,
2327,56,552,0,16,,0,1,0,0x0,0,0,,0,0,
2326,56,528,0,16,,0,1,0,0x0,0,0,,0,0,
2325,56,596,0,16,,0,1,0,0x0,0,0,,0,0,
2323,56,1004,0,16,,0,1,0,0x0,0,0,,0,0,
2322,56,984,0,16,,0,1,0,0x0,0,0,,0,0,
2320,56,591,0,16,,0,1,0,0x0,0,0,,0,0,
5855,56,10960,0,16,,0,1,0,0x0,0,0,,0,0,
5852,56,10934,0,16,,0,1,0,0x0,0,0,,0,0,
5851,56,10933,0,16,,0,1,0,0x0,0,0,,0,0,
5850,56,10965,0,16,,0,1,0,0x0,0,0,,0,0,
5849,56,10964,0,16,,0,1,0,0x0,0,0,,0,0,
5848,56,10963,0,16,,0,1,0,0x0,0,0,,0,0,
5847,56,10929,0,16,,0,1,0,0x0,0,0,,0,0,
5846,56,10928,0,16,,0,1,0,0x0,0,0,,0,0,
5845,56,10927,0,16,,0,1,0,0x0,0,0,,0,0,
5844,56,10917,0,16,,0,1,0,0x0,0,0,,0,0,
5843,56,10916,0,16,,0,1,0,0x0,0,0,,0,0,
5842,56,10915,0,16,,0,1,0,0x0,0,0,,0,0,
5107,56,2061,0,16,,0,1,0,0x0,0,0,,0,0,
5110,56,9474,0,16,,0,1,0,0x0,0,0,,0,0,
5109,56,9473,0,16,,0,1,0,0x0,0,0,,0,0,
5108,56,9472,0,16,,0,1,0,0x0,0,0,,0,0,
8396,56,15509,0,0,,0,1,0,0x0,0,0,,0,0,
9599,56,17191,0,0,,0,1,0,0x0,0,0,,0,0,
10467,56,18533,0,0,,0,1,0,0x0,0,0,,0,0,
9601,56,17193,0,0,,0,1,0,0x0,0,0,,0,0,
9600,56,17192,0,0,,0,1,0,0x0,0,0,,0,0,
10471,56,18539,0,0,,0,1,0,0x0,0,0,,0,0,
10470,56,18538,0,0,,0,1,0,0x0,0,0,,0,0,
10469,56,18535,0,0,,0,1,0,0x0,0,0,,0,0,
10468,56,18534,0,0,,0,1,0,0x0,0,0,,0,0,
10466,56,18531,0,0,,0,1,0,0x0,0,0,,0,0,
10465,56,18530,0,0,,0,1,0,0x0,0,0,,0,0,
10616,56,15261,0,16,,0,1,0,0x0,0,0,,0,0,
8357,56,15431,0,16,,0,1,0,0x0,0,0,,0,0,
8327,56,15031,0,0,,0,1,0,0x0,0,0,,0,0,
8326,56,15030,0,0,,0,1,0,0x0,0,0,,0,0,
8324,56,15028,0,0,,0,1,0,0x0,0,0,,0,0,
8323,56,14901,0,0,,0,1,0,0x0,0,0,,0,0,
8321,56,15355,0,0,,0,1,0,0x0,0,0,,0,0,
8320,56,15354,0,0,,0,1,0,0x0,0,0,,0,0,
8319,56,15349,0,0,,0,1,0,0x0,0,0,,0,0,
8322,56,15356,0,0,,0,1,0,0x0,0,0,,0,0,
8317,56,14898,0,0,,0,1,0,0x0,0,0,,0,0,
8316,56,15027,0,0,,0,1,0,0x0,0,0,,0,0,
8315,56,15026,0,0,,0,1,0,0x0,0,0,,0,0,
8314,56,15025,0,0,,0,1,0,0x0,0,0,,0,0,
8313,56,15024,0,0,,0,1,0,0x0,0,0,,0,0,
8312,56,14904,0,0,,0,1,0,0x0,0,0,,0,0,
8311,56,15365,0,0,,0,1,0,0x0,0,0,,0,0,
8310,56,15364,0,0,,0,1,0,0x0,0,0,,0,0,
8308,56,15362,0,0,,0,1,0,0x0,0,0,,0,0,
8307,56,14892,0,0,,0,1,0,0x0,0,0,,0,0,
8303,56,14905,0,0,,0,1,0,0x0,0,0,,0,0,
8301,56,15020,0,0,,0,1,0,0x0,0,0,,0,0,
8300,56,14908,0,0,,0,1,0,0x0,0,0,,0,0,
8299,56,15019,0,0,,0,1,0,0x0,0,0,,0,0,
8297,56,14911,0,0,,0,1,0,0x0,0,0,,0,0,
8296,56,15017,0,0,,0,1,0,0x0,0,0,,0,0,
8295,56,14909,0,0,,0,1,0,0x0,0,0,,0,0,
8294,56,15016,0,0,,0,1,0,0x0,0,0,,0,0,
8293,56,15015,0,0,,0,1,0,0x0,0,0,,0,0,
8292,56,15014,0,0,,0,1,0,0x0,0,0,,0,0,
8291,56,15013,0,0,,0,1,0,0x0,0,0,,0,0,
8290,56,14912,0,0,,0,1,0,0x0,0,0,,0,0,
8289,56,15012,0,0,,0,1,0,0x0,0,0,,0,0,
8288,56,14913,0,0,,0,1,0,0x0,0,0,,0,0,
8287,56,15011,0,0,,0,1,0,0x0,0,0,,0,0,
8286,56,15010,0,0,,0,1,0,0x0,0,0,,0,0,
8285,56,15009,0,0,,0,1,0,0x0,0,0,,0,0,
8284,56,15008,0,0,,0,1,0,0x0,0,0,,0,0,
8282,56,15267,0,16,,0,1,0,0x0,0,0,,0,0,
8281,56,15266,0,16,,0,1,0,0x0,0,0,,0,0,
8280,56,15265,0,16,,0,1,0,0x0,0,0,,0,0,
8279,56,15264,0,16,,0,1,0,0x0,0,0,,0,0,
8278,56,15263,0,16,,0,1,0,0x0,0,0,,0,0,
8277,56,15262,0,16,,0,1,0,0x0,0,0,,0,0,
8275,56,14914,0,16,,0,1,0,0x0,0,0,,0,0,
10138,56,6346,4,16,,0,1,0,0x0,0,0,,0,0,
10136,56,13908,5,16,,0,1,0,0x0,0,0,,0,0,
8356,56,15430,0,16,,0,1,0,0x0,0,0,,0,0,
8325,56,15029,0,0,,0,1,0,0x0,0,0,,0,0,
8309,56,15363,0,0,,0,1,0,0x0,0,0,,0,0,
8304,56,15034,0,0,,0,1,0,0x0,0,0,,0,0,
8298,56,15018,0,0,,0,1,0,0x0,0,0,,0,0,
8283,56,14889,0,0,,0,1,0,0x0,0,0,,0,0,
8178,56,15237,0,16,,0,1,0,0x0,0,0,,0,0,
8177,56,15227,0,0,,0,1,0,0x0,0,0,,0,0,
5870,56,10881,0,16,,0,1,0,0x0,0,0,,0,0,
5869,56,10880,0,16,,0,1,0,0x0,0,0,,0,0,
5856,56,10961,0,16,,0,1,0,0x0,0,0,,0,0,
2317,56,2055,0,16,,0,1,0,0x0,0,0,,0,0,
2315,56,2053,0,16,,0,1,0,0x0,0,0,,0,0,
2314,56,2052,0,16,,0,1,0,0x0,0,0,,0,0,
2337,78,976,0,16,,0,1,0,0x0,0,0,,0,0,
2346,78,589,0,16,,0,1,0,0x0,0,0,,0,0,
2348,78,970,0,16,,0,1,0,0x0,0,0,,0,0,
2350,78,2767,0,16,,0,1,0,0x0,0,0,,0,0,
2349,78,992,0,16,,0,1,0,0x0,0,0,,0,0,
5837,78,10894,0,16,,0,1,0,0x0,0,0,,0,0,
5836,78,10893,0,16,,0,1,0,0x0,0,0,,0,0,
5835,78,10892,0,16,,0,1,0,0x0,0,0,,0,0,
5834,78,10890,0,16,,0,1,0,0x0,0,0,,0,0,
5833,78,10888,0,16,,0,1,0,0x0,0,0,,0,0,
5832,78,10958,0,16,,0,1,0,0x0,0,0,,0,0,
5831,78,10957,0,16,,0,1,0,0x0,0,0,,0,0,
5168,78,9579,0,16,,0,1,0,0x0,0,0,,0,0,
5167,78,9578,0,16,,0,1,0,0x0,0,0,,0,0,
5166,78,586,0,16,,0,1,0,0x0,0,0,,0,0,
5169,78,9592,0,16,,0,1,0,0x0,0,0,,0,0,
4546,78,8192,0,16,,0,1,0,0x0,0,0,,0,0,
4545,78,453,0,16,,0,1,0,0x0,0,0,,0,0,
8376,78,15487,0,0,,0,1,0,0x0,0,0,,0,0,
8328,78,15286,0,0,,0,1,0,0x0,0,0,,0,0,
8271,78,15335,0,0,,0,1,0,0x0,0,0,,0,0,
8267,78,15331,0,0,,0,1,0,0x0,0,0,,0,0,
8263,78,15260,0,0,,0,1,0,0x0,0,0,,0,0,
8261,78,15326,0,0,,0,1,0,0x0,0,0,,0,0,
8253,78,15321,0,0,,0,1,0,0x0,0,0,,0,0,
8252,78,15320,0,0,,0,1,0,0x0,0,0,,0,0,
8241,78,15274,0,0,,0,1,0,0x0,0,0,,0,0,
8237,78,15307,0,0,,0,1,0,0x0,0,0,,0,0,
9843,78,17325,0,0,,0,1,0,0x0,0,0,,0,0,
9842,78,17323,0,0,,0,1,0,0x0,0,0,,0,0,
9841,78,17322,0,0,,0,1,0,0x0,0,0,,0,0,
9839,78,17314,0,16,,0,1,0,0x0,0,0,,0,0,
9838,78,17313,0,16,,0,1,0,0x0,0,0,,0,0,
9837,78,17312,0,16,,0,1,0,0x0,0,0,,0,0,
9836,78,17311,0,16,,0,1,0,0x0,0,0,,0,0,
10617,78,18807,0,16,,0,1,0,0x0,0,0,,0,0,
10182,78,18137,128,16,,0,1,0,0x0,0,0,,0,0,
10181,78,9035,128,16,,0,1,0,0x0,0,0,,0,0,
10180,78,2944,16,16,,0,1,0,0x0,0,0,,0,0,
8378,78,15448,0,0,,0,1,0,0x0,0,0,,0,0,
8377,78,15392,0,0,,0,1,0,0x0,0,0,,0,0,
8360,78,15473,0,0,,0,1,0,0x0,0,0,,0,0,
8242,78,15311,0,0,,0,1,0,0x0,0,0,,0,0,
8240,78,15310,0,0,,0,1,0,0x0,0,0,,0,0,
8239,78,15309,0,0,,0,1,0,0x0,0,0,,0,0,
8238,78,15308,0,0,,0,1,0,0x0,0,0,,0,0,
8236,78,15259,0,0,,0,1,0,0x0,0,0,,0,0,
10142,78,2943,16,16,,0,1,0,0x0,0,0,,0,0,
10141,78,2652,16,16,,0,1,0,0x0,0,0,,0,0,
10137,78,13896,1,16,,0,1,0,0x0,0,0,,0,0,
8336,78,15407,0,16,,0,1,0,0x0,0,0,,0,0,
8262,78,15327,0,0,,0,1,0,0x0,0,0,,0,0,
8260,78,15334,0,0,,0,1,0,0x0,0,0,,0,0,
8259,78,15325,0,0,,0,1,0,0x0,0,0,,0,0,
8258,78,15329,0,0,,0,1,0,0x0,0,0,,0,0,
8257,78,15324,0,0,,0,1,0,0x0,0,0,,0,0,
8256,78,15323,0,0,,0,1,0,0x0,0,0,,0,0,
8255,78,15268,0,0,,0,1,0,0x0,0,0,,0,0,
8254,78,15322,0,0,,0,1,0,0x0,0,0,,0,0,
8251,78,15272,0,0,,0,1,0,0x0,0,0,,0,0,
8274,78,15338,0,0,,0,1,0,0x0,0,0,,0,0,
8273,78,15337,0,0,,0,1,0,0x0,0,0,,0,0,
8272,78,15336,0,0,,0,1,0,0x0,0,0,,0,0,
8270,78,15270,0,0,,0,1,0,0x0,0,0,,0,0,
8269,78,15333,0,0,,0,1,0,0x0,0,0,,0,0,
8268,78,15332,0,0,,0,1,0,0x0,0,0,,0,0,
8266,78,15257,0,0,,0,1,0,0x0,0,0,,0,0,
8265,78,15330,0,0,,0,1,0,0x0,0,0,,0,0,
8264,78,15328,0,0,,0,1,0,0x0,0,0,,0,0,
8250,78,15318,0,0,,0,1,0,0x0,0,0,,0,0,
8249,78,15317,0,0,,0,1,0,0x0,0,0,,0,0,
8248,78,15275,0,0,,0,1,0,0x0,0,0,,0,0,
8247,78,15316,0,0,,0,1,0,0x0,0,0,,0,0,
8246,78,15314,0,0,,0,1,0,0x0,0,0,,0,0,
8245,78,15313,0,0,,0,1,0,0x0,0,0,,0,0,
8244,78,15312,0,0,,0,1,0,0x0,0,0,,0,0,
8243,78,15273,0,0,,0,1,0,0x0,0,0,,0,0,
5867,78,10953,0,16,,0,1,0,0x0,0,0,,0,0,
5866,78,10942,0,16,,0,1,0,0x0,0,0,,0,0,
5865,78,10941,0,16,,0,1,0,0x0,0,0,,0,0,
5864,78,10947,0,16,,0,1,0,0x0,0,0,,0,0,
5863,78,10946,0,16,,0,1,0,0x0,0,0,,0,0,
5862,78,10945,0,16,,0,1,0,0x0,0,0,,0,0,
5859,78,10909,0,16,,0,1,0,0x0,0,0,,0,0,
4529,78,8124,0,16,,0,1,0,0x0,0,0,,0,0,
5861,78,10912,0,16,,0,1,0,0x0,0,0,,0,0,
5860,78,10911,0,16,,0,1,0,0x0,0,0,,0,0,
4528,78,8122,0,16,,0,1,0,0x0,0,0,,0,0,
4527,78,8106,0,16,,0,1,0,0x0,0,0,,0,0,
4526,78,8105,0,16,,0,1,0,0x0,0,0,,0,0,
4525,78,8104,0,16,,0,1,0,0x0,0,0,,0,0,
4524,78,8103,0,16,,0,1,0,0x0,0,0,,0,0,
4523,78,8102,0,16,,0,1,0,0x0,0,0,,0,0,
4522,78,8092,0,16,,0,1,0,0x0,0,0,,0,0,
4025,78,2096,0,16,,0,1,0,0x0,0,0,,0,0,
2347,78,594,0,16,,0,1,0,0x0,0,0,,0,0,
2340,78,605,0,16,,0,1,0,0x0,0,0,,0,0,
2200,95,107,0,67,,0,1,0,0x2,0,0,,0,0,
1424,95,522,0,0,,0,1,0,0x2,0,0,,0,0,
689,95,81,0,0,,0,1,0,0x2,0,0,,0,0,
490,95,204,0,0,,0,1,0,0x2,0,0,,0,0,
2201,95,3127,0,15,,0,1,0,0x0,0,0,,0,0,
3370,95,5301,0,1,,0,1,0,0x2,0,0,,0,0,
10636,95,18848,0,64,,0,1,0,0x0,0,0,,0,0,
8782,95,16092,0,8,,0,1,0,0x2,0,0,,0,0,
7336,95,13358,0,4,,0,1,0,0x2,0,0,,0,0,
590,98,668,0,0,,0,1,0,0x2,0,0,,0,0,
592,109,669,0,0,,0,1,0,0x2,0,0,,0,0,
594,111,672,0,0,,0,1,0,0x2,0,0,,0,0,
596,113,671,0,0,,0,1,0,0x2,0,0,,0,0,
598,115,670,0,0,,0,1,0,0x2,0,0,,0,0,
610,118,674,0,13,,0,1,0,0x2,0,0,,0,0,
8863,124,12566,0,0,,0,1,0,0x0,0,0,,0,0,
1836,129,3273,0,0,,0,1,3274,0x0,0,0,,0,0,
1840,129,3277,0,0,,0,1,0,0x0,150,80,,0,0,
10489,129,18630,0,0,,0,1,0,0x0,350,290,,0,0,
10488,129,18629,0,0,,0,1,0,0x0,320,260,,0,0,
4418,129,7935,0,0,,0,1,0,0x0,200,130,,0,0,
4417,129,7934,0,0,,0,1,0,0x0,150,80,,0,0,
4416,129,7924,0,0,,0,1,10846,0x0,0,0,,0,0,
4415,129,7929,0,0,,0,1,0,0x0,240,180,,0,0,
4414,129,7928,0,0,,0,1,0,0x0,210,150,,0,0,
5768,129,10841,0,0,,0,1,0,0x0,300,240,,0,0,
5767,129,10840,0,0,,0,1,0,0x0,270,210,,0,0,
5766,129,10846,0,0,,0,1,0,0x0,0,0,,0,0,
1841,129,3278,0,0,,0,1,0,0x0,185,115,,0,0,
1839,129,3276,0,0,,0,1,0,0x0,100,50,,0,0,
1837,129,3274,0,0,,0,1,7924,0x0,0,0,,0,0,
1838,129,3275,0,0,,0,1,0,0x1,60,30,,0,0,
2075,134,1066,0,1024,,0,1,0,0x0,0,0,,0,0,
2077,134,3029,0,1024,,0,1,5201,0x0,0,0,,0,0,
717,134,779,0,1024,,0,1,780,0x0,0,0,,0,0,
719,134,780,0,1024,,0,1,769,0x0,0,0,,0,0,
3306,134,5209,0,1024,,0,1,0,0x0,0,0,,0,0,
3305,134,1735,0,1024,,0,1,9490,0x0,0,0,,0,0,
3304,134,99,0,1024,,0,1,1735,0x0,0,0,,0,0,
4975,134,9007,0,1024,,0,1,9824,0x0,0,0,,0,0,
4974,134,9005,0,1024,,0,1,9823,0x0,0,0,,0,0,
4967,134,8983,0,1024,,0,1,0,0x0,0,0,,0,0,
4966,134,6798,0,1024,,0,1,8983,0x0,0,0,,0,0,
4962,134,8972,0,1024,,0,1,9745,0x0,0,0,,0,0,
5206,134,9745,0,1024,,0,1,9880,0x0,0,0,,0,0,
4074,134,6808,0,1024,,0,1,6809,0x0,0,0,,0,0,
4073,134,6807,0,1024,,0,1,6808,0x0,0,0,,0,0,
4072,134,5421,0,1024,,0,1,0,0x0,0,0,,0,0,
4071,134,6800,0,1024,,0,1,8992,0x0,0,0,,0,0,
4069,134,3025,0,1024,,0,1,0,0x0,0,0,,0,0,
4067,134,6793,0,1024,,0,1,9845,0x0,0,0,,0,0,
4064,134,6787,0,1024,,0,1,9866,0x0,0,0,,0,0,
4063,134,6785,0,1024,,0,1,6787,0x0,0,0,,0,0,
4060,134,5201,0,1024,,0,1,9849,0x0,0,0,,0,0,
3470,134,5487,0,1024,,0,1,9634,0x0,0,0,,0,0,
3318,134,5225,0,1024,,0,1,0,0x0,0,0,,0,0,
3315,134,1824,0,1024,,0,1,9904,0x0,0,0,,0,0,
3314,134,1823,0,1024,,0,1,1824,0x0,0,0,,0,0,
3313,134,1822,0,1024,,0,1,1823,0x0,0,0,,0,0,
3311,134,5221,0,1024,,0,1,6800,0x0,0,0,,0,0,
3310,134,5217,0,1024,,0,1,6793,0x0,0,0,,0,0,
3307,134,5211,0,1024,,0,1,6798,0x0,0,0,,0,0,
5130,134,9492,0,1024,,0,1,9493,0x0,0,0,,0,0,
5270,134,9866,0,1024,,0,1,9867,0x0,0,0,,0,0,
5131,134,9493,0,1024,,0,1,9752,0x0,0,0,,0,0,
5129,134,1079,0,1024,,0,1,9492,0x0,0,0,,0,0,
5128,134,9490,0,1024,,0,1,9747,0x0,0,0,,0,0,
5150,134,783,0,1024,,0,1,0,0x0,0,0,,0,0,
4970,134,8992,0,1024,,0,1,9829,0x0,0,0,,0,0,
4140,134,1178,0,1024,,0,1,0,0x0,0,0,,0,0,
4075,134,6809,0,1024,,0,1,8972,0x0,0,0,,0,0,
5260,134,9846,0,1024,,0,1,0,0x0,0,0,,0,0,
5259,134,9845,0,1024,,0,1,9846,0x0,0,0,,0,0,
5252,134,9830,0,1024,,0,1,0,0x0,0,0,,0,0,
5251,134,9829,0,1024,,0,1,9830,0x0,0,0,,0,0,
5250,134,9826,0,1024,,0,1,0,0x0,0,0,,0,0,
