long,long,long,long,float,float,float,flags,long,
862,17,24,0,-4893.08837891,-926.392578125,538.797973633,0x0,0,
863,17,25,0,-4870.44335938,-967.233520508,544.723327637,0x0,0,
864,17,26,0,-4856.77978516,-998.803833008,548.140991211,0x0,0,
2570,17,27,0,-4845.75244141,-1024.80981445,550.639587402,0x0,0,
2571,17,28,0,-4823.44824219,-1054.8828125,540.001220703,0x0,0,
2572,17,29,0,-4779.39892578,-1066.38903809,529.14050293,0x0,0,
2573,17,30,0,-4740.97753906,-1105.73181152,525.528320313,0x0,0,
2574,17,31,0,-4749.34375,-1137.9967041,518.612121582,0x0,0,
2575,17,32,0,-4785.87402344,-1164.02050781,510.472106934,0x0,0,
2576,17,33,0,-4822.22119141,-1156.84851074,503.361755371,0x0,0,
895,18,0,0,-4822.85302734,-1157.90258789,502.964202881,0x0,0,
896,18,1,0,-4830.46289063,-1124.67480469,513.825683594,0x0,0,
897,18,2,0,-4839.68994141,-1077.69055176,543.494018555,0x0,0,
898,18,3,0,-4867.22705078,-1048.02270508,550.965820313,0x0,0,
899,18,4,0,-4889.34179688,-1032.12145996,548.773376465,0x0,0,
900,18,5,0,-4921.57666016,-1008.33648682,544.854736328,0x0,0,
901,18,6,0,-4947.05517578,-972.287536621,540.79864502,0x0,0,
902,18,7,0,-4957.83056641,-914.541564941,543.602722168,0x0,0,
903,18,8,0,-4965.453125,-902.142456055,543.602722168,0x0,0,
904,18,9,0,-4986.98535156,-875.72442627,527.602722168,0x0,0,
905,18,10,0,-5021.375,-832.984863281,507.319335938,0x0,0,
906,18,11,0,-5059.0234375,-804.525695801,507.127502441,0x0,0,
907,18,12,0,-5123.12207031,-793.114929199,507.888580322,0x0,0,
908,18,13,0,-5193.45947266,-822.649414063,495.757263184,0x0,0,
909,18,14,0,-5298.61181641,-894.362670898,465.085174561,0x0,0,
910,18,15,0,-5494.48144531,-1071.82861328,440.984283447,0x0,0,
911,18,16,0,-5552.79785156,-1187.36950684,469.871154785,0x0,0,
912,18,17,0,-5586.8671875,-1369.59387207,472.615997314,0x0,0,
913,18,18,0,-5424.65576172,-1553.50976563,525.458557129,0x0,0,
914,18,19,0,-5211.70214844,-1635.51879883,505.86807251,0x0,0,
2662,18,20,0,-5065.78369141,-1700.0526123,513.835754395,0x0,0,
2663,18,21,0,-4948.00537109,-1704.37426758,548.180786133,0x0,0,
2664,18,22,0,-4825.70947266,-1691.83447266,547.673095703,0x0,0,
2665,18,23,0,-4645.30078125,-1638.87658691,547.325134277,0x0,0,
2666,18,24,0,-4505.01074219,-1636.9888916,544.856994629,0x0,0,
2667,18,25,0,-4418.79541016,-1570.44433594,495.786773682,0x0,0,
2668,18,26,0,-4333.328125,-1466.44519043,443.487823486,0x0,0,
2669,18,27,0,-4219.26806641,-1388.40808105,368.40246582,0x0,0,
2670,18,28,0,-4163.20068359,-1267.62646484,311.63369751,0x0,0,
2671,18,29,0,-4106.88525391,-1130.25170898,261.884429932,0x0,0,
2672,18,30,0,-4046.2980957,-1082.47631836,209.551208496,0x0,0,
2673,18,31,0,-3864.03125,-991.677307129,63.8703193665,0x0,0,
2674,18,32,0,-3767.34936523,-913.185974121,33.9824409485,0x0,0,
2675,18,33,0,-3781.3347168,-824.139343262,22.1361026764,0x0,0,
2676,18,34,0,-3788.42456055,-794.06817627,17.3761425018,0x0,0,
2677,18,35,0,-3792.68847656,-783.429260254,10.2745943069,0x0,0,
1046,20,0,0,1568.47875977,268.519927979,-42.1214179993,0x0,0,
1047,20,1,0,1573.93164063,225.602111816,-34.1214179993,0x0,0,
1048,20,2,0,1606.31677246,217.273391724,-26.1214389801,0x0,0,
1049,20,3,0,1624.83496094,237.946243286,-26.1214542389,0x0,0,
1050,20,4,0,1663.25561523,239.224014282,-30.1214389801,0x0,0,
1051,20,5,0,1733.59143066,243.148712158,-38.1214256287,0x0,0,
1052,20,6,0,1751.10827637,264.223846436,-42.1214332581,0x0,0,
1053,20,7,0,1741.85791016,292.438049316,-42.1214332581,0x0,0,
1054,20,8,0,1715.25195313,331.827301025,-42.1214179993,0x0,0,
1055,20,9,0,1687.09558105,352.238189697,-38.1214179993,0x0,0,
1056,20,10,0,1683.55053711,386.512908936,1.87858104706,0x0,0,
1057,20,11,0,1702.81384277,420.573730469,5.87858104706,0x0,0,
1058,20,12,0,1726.55993652,474.243011475,1.87858104706,0x0,0,
1059,20,13,0,1710.80285645,513.140441895,-2.1214261055,0x0,0,
1060,20,14,0,1683.16796875,546.097961426,-2.1214261055,0x0,0,
1061,20,15,0,1681.49926758,590.870483398,1.87857401371,0x0,0,
1062,20,16,0,1687.64318848,623.932434082,17.8785800934,0x0,0,
1063,20,17,0,1658.90087891,645.471435547,33.8785820007,0x0,0,
1064,20,18,0,1616.77416992,645.347045898,49.8785820007,0x0,0,
1065,20,19,0,1591.01098633,674.179260254,57.8785820007,0x0,0,
2251,20,20,0,1600.90002441,718.434387207,77.878578186,0x0,0,
2252,20,21,0,1640.79797363,730.896362305,89.878578186,0x0,0,
2253,20,22,0,1691.4552002,726.179504395,83.3583526611,0x0,0,
3036,20,23,0,1756.55578613,723.918212891,66.4187698364,0x0,0,
3037,20,24,0,1792.98144531,645.272766113,48.916934967,0x0,0,
3038,20,25,0,1761.58569336,583.95300293,43.0922355652,0x0,0,
3039,20,26,0,1664.31384277,548.983642578,41.395160675,0x0,0,
3040,20,27,0,1567.34240723,578.490112305,49.885509491,0x0,0,
3041,20,28,0,1491.74609375,630.797668457,54.8078575134,0x0,0,
3042,20,29,0,1437.40185547,706.794189453,52.5504074097,0x0,0,
3043,20,30,0,1383.64770508,812.862182617,57.415561676,0x0,0,
3044,20,31,0,1351.17150879,900.899230957,61.0844039917,0x0,0,
3045,20,32,0,1337.12963867,994.130859375,62.5834846497,0x0,0,
3046,20,33,0,1296.36779785,1077.39343262,61.6868896484,0x0,0,
3047,20,34,0,1288.98681641,1174.59985352,60.3047294617,0x0,0,
3048,20,35,0,1259.49914551,1279.10998535,76.6557388306,0x0,0,
3049,20,36,0,1284.93029785,1368.3104248,66.197052002,0x0,0,
3050,20,37,0,1211.16467285,1414.02600098,56.3593673706,0x0,0,
3051,20,38,0,1128.12548828,1499.49145508,42.6519584656,0x0,0,
3052,20,39,0,1072.20544434,1532.66845703,36.3872489929,0x0,0,
3053,20,40,0,1006.59967041,1531.65844727,40.5789070129,0x0,0,
3054,20,41,0,942.780395508,1503.88439941,48.7617492676,0x0,0,
3055,20,42,0,872.273742676,1514.06408691,48.011138916,0x0,0,
3056,20,43,0,794.653625488,1556.40686035,62.1221313477,0x0,0,
3057,20,44,0,676.167114258,1576.04663086,100.712562561,0x0,0,
3058,20,45,0,619.1171875,1592.34680176,137.865280151,0x0,0,
3059,20,46,0,552.918212891,1587.14758301,142.509887695,0x0,0,
3060,20,47,0,504.440002441,1555.71643066,141.204666138,0x0,0,
3061,20,48,0,477.192718506,1536.45361328,135.482879639,0x0,0,
1066,21,0,0,476.113922119,1537.10534668,135.519271851,0x0,0,
1067,21,1,0,451.631286621,1519.67346191,140.421234131,0x0,0,
1068,21,2,0,409.505432129,1501.45874023,143.319580078,0x0,0,
1069,21,3,0,364.829986572,1462.33850098,132.745574951,0x0,0,
1070,21,4,0,304.215942383,1435.36914063,134.877151489,0x0,0,
1071,21,5,0,267.565979004,1379.26867676,145.676651001,0x0,0,
1072,21,6,0,268.378051758,1310.21740723,121.215438843,0x0,0,
1073,21,7,0,398.803924561,1234.37268066,95.0858764648,0x0,0,
1074,21,8,0,553.413757324,1233.421875,94.479095459,0x0,0,
1075,21,9,0,639.105285645,1210.56469727,100.519790649,0x0,0,
1076,21,10,0,737.171569824,1219.13513184,69.9756240845,0x0,0,
1077,21,11,0,883.106140137,1200.66442871,65.6971664429,0x0,0,
1078,21,12,0,991.466491699,1194.10864258,72.1275787354,0x0,0,
1079,21,13,0,1071.11706543,1163.48339844,56.4510993958,0x0,0,
1080,21,14,0,1130.93469238,1132.55334473,56.2531356812,0x0,0,
2756,21,15,0,1200.1048584,1144.55456543,54.9370002747,0x0,0,
2757,21,16,0,1278.76916504,1080.70996094,61.9206809998,0x0,0,
2758,21,17,0,1328.95703125,1001.70397949,62.5432128906,0x0,0,
2759,21,18,0,1354.5246582,901.054504395,61.2010650635,0x0,0,
2760,21,19,0,1399.86462402,767.447937012,55.7007255554,0x0,0,
2761,21,20,0,1475.06030273,658.306762695,54.2762832642,0x0,0,
2762,21,21,0,1576.72827148,575.286132813,48.6669235229,0x0,0,
2763,21,22,0,1723.05249023,536.836242676,41.4415168762,0x0,0,
2764,21,23,0,1794.62207031,612.613708496,55.308795929,0x0,0,
2765,21,24,0,1786.83068848,703.567504883,77.9640884399,0x0,0,
2766,21,25,0,1691.4552002,726.179504395,90.511680603,0x0,0,
2767,21,26,0,1640.79797363,730.896362305,89.878578186,0x0,0,
2768,21,27,0,1600.90002441,718.434387207,77.878578186,0x0,0,
2769,21,28,0,1591.01098633,674.179260254,57.8785820007,0x0,0,
2770,21,29,0,1616.77416992,645.347045898,49.8785820007,0x0,0,
2771,21,30,0,1658.90087891,645.471435547,33.8785820007,0x0,0,
2772,21,31,0,1687.64379883,623.933837891,17.8785800934,0x0,0,
2773,21,32,0,1681.49926758,590.870483398,1.87857401371,0x0,0,
2774,21,33,0,1683.16796875,546.097961426,-2.13842606544,0x0,0,
2775,21,34,0,1710.80285645,513.140441895,-2.13842606544,0x0,0,
3062,21,35,0,1726.55993652,474.382995605,1.87858104706,0x0,0,
3063,21,36,0,1702.81384277,420.573730469,5.87858104706,0x0,0,
3064,21,37,0,1683.55053711,386.512908936,1.87858104706,0x0,0,
3065,21,38,0,1687.09558105,352.238189697,-38.1384162903,0x0,0,
3066,21,39,0,1715.25195313,331.827301025,-42.1214179993,0x0,0,
3067,21,40,0,1741.85791016,292.438049316,-42.1384315491,0x0,0,
3068,21,41,0,1751.10827637,264.223846436,-42.1384315491,0x0,0,
3069,21,42,0,1733.59143066,243.148712158,-38.1214256287,0x0,0,
3070,21,43,0,1663.25561523,239.238006592,-30.1384391785,0x0,0,
3071,21,44,0,1638.83496094,237.946380615,-26.1384544373,0x0,0,
3072,21,45,0,1606.31677246,217.273391724,-26.1214389801,0x0,0,
3073,21,46,0,1573.93164063,225.603805542,-34.1384162903,0x0,0,
3074,21,47,0,1568.47875977,268.519927979,-42.1384162903,0x0,0,
1086,22,0,0,-10515.7207031,-1262.05627441,42.8113479614,0x0,0,
1087,22,1,0,-10510.4082031,-1184.50549316,60.1797561646,0x0,0,
1088,22,2,0,-10455.7548828,-1162.13061523,95.5000305176,0x0,0,
1089,22,3,0,-10255.7236328,-1084.47680664,100.320617676,0x0,0,
1090,22,4,0,-10046.1337891,-948.894775391,115.136940002,0x0,0,
1091,22,5,0,-9922.95019531,-785.437438965,107.902862549,0x0,0,
1092,22,6,0,-9855.63867188,-631.223876953,103.351280212,0x0,0,
1093,22,7,0,-9602.62597656,-509.510650635,141.592987061,0x0,0,
1094,22,8,0,-9452.08398438,-360.125335693,149.319793701,0x0,0,
1095,22,9,0,-9458.11425781,-166.124893188,124.521888733,0x0,0,
1096,22,10,0,-9342.89160156,98.961807251,147.627960205,0x0,0,
1097,22,11,0,-9188.94140625,210.190216064,145.73260498,0x0,0,
1098,22,12,0,-9128.95605469,371.167419434,155.332519531,0x0,0,
1099,22,13,0,-8976.74414063,465.326934814,129.479324341,0x0,0,
1100,22,14,0,-8894.42382813,448.986663818,121.369819641,0x0,0,
1101,22,15,0,-8836.89453125,477.473419189,114.161567688,0x0,0,
1103,23,0,0,-8851.64453125,497.275238037,111.327026367,0x0,0,
1104,23,1,0,-8868.91503906,483.543304443,116.480903625,0x0,0,
1105,23,2,0,-8922.40332031,449.208404541,119.924316406,0x0,0,
1106,23,3,0,-8980.16894531,446.739593506,112.88243103,0x0,0,
1107,23,4,0,-9055.77441406,441.018127441,109.632141113,0x0,0,
1108,23,5,0,-9119.59863281,388.376190186,123.777259827,0x0,0,
1109,23,6,0,-9188.54394531,335.576507568,146.133407593,0x0,0,
1110,23,7,0,-9360.90039063,346.852966309,139.896057129,0x0,0,
1111,23,8,0,-9594.63671875,278.390472412,132.006576538,0x0,0,
1112,23,9,0,-9860.46484375,281.312652588,113.291183472,0x0,0,
1113,23,10,0,-10052.2539063,292.438262939,100.469360352,0x0,0,
1114,23,11,0,-10172.6640625,221.591415405,98.8650054932,0x0,0,
1115,23,12,0,-10354.0732422,202.456710815,86.0541152954,0x0,0,
1116,23,13,0,-10441.7470703,206.135040283,85.5590667725,0x0,0,
1117,23,14,0,-10612.765625,98.9409713745,103.930023193,0x0,0,
1118,23,15,0,-10805.8964844,-181.737625122,106.595672607,0x0,0,
1119,23,16,0,-10886.6787109,-507.966156006,120.525062561,0x0,0,
1120,23,17,0,-10624.8730469,-740.537231445,148.884140015,0x0,0,
1121,23,18,0,-10569.7568359,-1030.83007813,132.20274353,0x0,0,
1122,23,19,0,-10523.4384766,-1186.38989258,68.1482925415,0x0,0,
2933,23,20,0,-10515.8486328,-1261.79321289,45.1168785095,0x0,0,
1124,24,0,0,-0.377604007721,-860.457458496,62.8035202026,0x0,0,
1125,24,1,0,4.40733480453,-830.166442871,66.2535476685,0x0,0,
1126,24,2,0,53.3370246887,-788.549926758,73.1513214111,0x0,0,
1127,24,3,0,122.33896637,-754.607849121,74.7003631592,0x0,0,
1128,24,4,0,186.051223755,-725.05065918,100.732223511,0x0,0,
1129,24,5,0,280.57510376,-651.512573242,135.815673828,0x0,0,
1130,24,6,0,351.298065186,-608.746643066,158.067657471,0x0,0,
1131,24,7,0,419.522247314,-621.03692627,173.266021729,0x0,0,
1132,24,8,0,497.833343506,-602.343200684,181.921463013,0x0,0,
1133,24,9,0,554.891723633,-584.156677246,191.88218689,0x0,0,
1134,24,10,0,615.746520996,-531.773986816,188.226242065,0x0,0,
1135,24,11,0,627.922973633,-457.014007568,175.431503296,0x0,0,
1136,24,12,0,626.698791504,-375.222991943,162.47543335,0x0,0,
1137,24,13,0,665.651367188,-343.274627686,156.196090698,0x0,0,
1138,24,14,0,721.222229004,-340.925567627,146.840744019,0x0,0,
1139,24,15,0,756.378601074,-318.477111816,143.670806885,0x0,0,
1140,24,16,0,782.830078125,-298.187286377,159.627059937,0x0,0,
1141,24,17,0,851.556640625,-254.824325562,167.457061768,0x0,0,
1142,24,18,0,932.129760742,-254.009002686,149.108901978,0x0,0,
1143,24,19,0,1037.71105957,-269.099182129,60.4948654175,0x0,0,
1144,24,20,0,1089.98486328,-243.185012817,41.8090782166,0x0,0,
1145,24,21,0,1208.33740234,-250.232528687,42.361946106,0x0,0,
1146,24,22,0,1307.93945313,-109.232749939,74.7887954712,0x0,0,
1147,24,23,0,1305.68713379,264.330627441,65.7174835205,0x0,0,
1148,24,24,0,1463.36877441,469.410919189,76.4455337524,0x0,0,
1149,24,25,0,1692.93713379,498.503845215,46.0762214661,0x0,0,
1150,24,26,0,1804.49279785,567.972473145,47.9076881409,0x0,0,
1151,24,27,0,1833.27258301,699.606689453,50.9583930969,0x0,0,
1152,24,28,0,1822.53173828,751.749267578,52.238407135,0x0,0,
2779,24,29,0,1780.41162109,757.649841309,59.9970970154,0x0,0,
2780,24,30,0,1724.1854248,734.787902832,69.0746231079,0x0,0,
2781,24,31,0,1691.4552002,726.179504395,87.3583526611,0x0,0,
2782,24,32,0,1640.79797363,730.896362305,89.878578186,0x0,0,
2783,24,33,0,1600.90002441,718.434387207,77.878578186,0x0,0,
2784,24,34,0,1591.01098633,674.179260254,57.8785820007,0x0,0,
2785,24,35,0,1616.77416992,645.347045898,49.8785820007,0x0,0,
2786,24,36,0,1658.90087891,645.471435547,33.8785820007,0x0,0,
2787,24,37,0,1687.64379883,623.933837891,17.8785800934,0x0,0,
2788,24,38,0,1681.49926758,590.870483398,1.87857401371,0x0,0,
2789,24,39,0,1683.16796875,546.097961426,-2.13842606544,0x0,0,
2790,24,40,0,1710.80285645,513.140441895,-2.13842606544,0x0,0,
2791,24,41,0,1726.55993652,474.382995605,1.87858104706,0x0,0,
2792,24,42,0,1702.81384277,420.573730469,5.87858104706,0x0,0,
2793,24,43,0,1683.55053711,386.512908936,1.87858104706,0x0,0,
2794,24,44,0,1687.09558105,352.238189697,-38.1384162903,0x0,0,
2795,24,45,0,1715.25195313,331.827301025,-42.1244163513,0x0,0,
2796,24,46,0,1741.85791016,292.438049316,-42.1384315491,0x0,0,
2797,24,47,0,1751.10827637,264.223846436,-42.1384315491,0x0,0,
2798,24,48,0,1733.59143066,243.148712158,-38.1214256287,0x0,0,
2799,24,49,0,1663.25561523,239.238006592,-30.1384391785,0x0,0,
2800,24,50,0,1638.83496094,237.946380615,-26.1384544373,0x0,0,
2801,24,51,0,1606.31677246,217.273391724,-26.1214389801,0x0,0,
3100,24,52,0,1573.93164063,225.603805542,-34.1384162903,0x0,0,
3101,24,53,0,1568.47875977,268.519927979,-42.1384162903,0x0,0,
2269,25,0,0,1568.47900391,268.519897461,-42.121421814,0x0,0,
2270,25,1,0,1573.93200684,225.602096558,-34.121421814,0x0,0,
2271,25,2,0,1606.3170166,217.273406982,-26.1214408875,0x0,0,
2272,25,3,0,1624.83496094,237.94619751,-26.1214504242,0x0,0,
2273,25,4,0,1663.25598145,239.223999023,-30.1214408875,0x0,0,
2274,25,5,0,1733.59094238,243.148696899,-38.1214294434,0x0,0,
2275,25,6,0,1751.10803223,264.2237854,-42.1214294434,0x0,0,
2276,25,7,0,1741.85803223,292.437988281,-42.1214294434,0x0,0,
2277,25,8,0,1715.25195313,331.827301025,-42.121421814,0x0,0,
2278,25,9,0,1687.09594727,352.238189697,-38.121421814,0x0,0,
2279,25,10,0,1683.55102539,386.512908936,1.87858104706,0x0,0,
2280,25,11,0,1702.81396484,420.573699951,5.87858104706,0x0,0,
2281,25,12,0,1726.56005859,474.243011475,1.87858104706,0x0,0,
2282,25,13,0,1710.80297852,513.140380859,-2.1214261055,0x0,0,
2283,25,14,0,1683.16796875,546.098022461,-2.1214261055,0x0,0,
2284,25,15,0,1681.49902344,590.870483398,1.87857401371,0x0,0,
2285,25,16,0,1687.64294434,623.932373047,17.8785800934,0x0,0,
2286,25,17,0,1658.90100098,645.471374512,33.878578186,0x0,0,
2287,25,18,0,1616.77404785,645.346984863,49.878578186,0x0,0,
2288,25,19,0,1591.01098633,674.179321289,57.878578186,0x0,0,
2289,25,20,0,1600.90002441,718.434387207,77.878578186,0x0,0,
2290,25,21,0,1640.79797363,730.89642334,89.878578186,0x0,0,
2291,25,22,0,1691.45495605,726.179504395,90.511680603,0x0,0,
3079,25,23,0,1794.16955566,727.424926758,92.3607559204,0x0,0,
3080,25,24,0,1879.22790527,628.235717773,73.1091690063,0x0,0,
3081,25,25,0,1886.91320801,556.509399414,74.2353134155,0x0,0,
3082,25,26,0,1833.9375,506.001037598,66.1006240845,0x0,0,
3083,25,27,0,1700.65454102,542.312561035,65.4166030884,0x0,0,
3084,25,28,0,1596.82275391,564.681213379,70.0546188354,0x0,0,
3085,25,29,0,1493.7199707,589.416687012,84.8795852661,0x0,0,
3086,25,30,0,1317.65673828,615.009338379,57.428527832,0x0,0,
3087,25,31,0,1120.56604004,553.38067627,69.2341384888,0x0,0,
3088,25,32,0,702.65246582,313.32925415,64.7291717529,0x0,0,
3089,25,33,0,527.320983887,219.922149658,72.7066497803,0x0,0,
3090,25,34,0,345.931549072,101.456062317,81.1784591675,0x0,0,
3091,25,35,0,204.03364563,31.6812076569,90.3976669312,0x0,0,
3092,25,36,0,93.9544296265,-46.8807525635,128.612640381,0x0,0,
3093,25,37,0,-18.2337245941,-79.8301849365,158.151687622,0x0,0,
3094,25,38,0,-73.2482681274,-210.288528442,163.791671753,0x0,0,
3095,25,39,0,-83.7063827515,-340.790802002,170.585479736,0x0,0,
3096,25,40,0,-72.048614502,-513.104614258,187.406433105,0x0,0,
3097,25,41,0,-46.7875442505,-628.736022949,178.936599731,0x0,0,
3098,25,42,0,-39.1712226868,-736.005432129,98.4444198608,0x0,0,
3099,25,43,0,-20.2897129059,-814.038879395,89.6133651733,0x0,0,
3329,25,44,0,-0.56749099493,-861.306884766,62.737487793,0x0,0,
1181,26,0,0,-713.522277832,-513.645385742,30.5340042114,0x0,0,
1182,26,1,0,-754.085266113,-545.814147949,26.5751266479,0x0,0,
1183,26,2,0,-813.854736328,-531.816955566,31.1029930115,0x0,0,
1184,26,3,0,-906.581054688,-540.905700684,30.1512355804,0x0,0,
1185,26,4,0,-994.361206055,-608.33581543,27.2634906769,0x0,0,
1186,26,5,0,-1108.67504883,-715.051208496,22.4296646118,0x0,0,
1187,26,6,0,-1231.02478027,-801.850585938,27.1462097168,0x0,0,
1188,26,7,0,-1322.56445313,-885.852966309,23.8734989166,0x0,0,
1189,26,8,0,-1423.82226563,-959.179138184,24.9107685089,0x0,0,
1190,26,9,0,-1535.24462891,-1002.60498047,13.9466876984,0x0,0,
1191,26,10,0,-1640.8392334,-1061.5411377,10.3160839081,0x0,0,
1192,26,11,0,-1803.63269043,-1141.39477539,6.17449998856,0x0,0,
1193,26,12,0,-2619.37817383,-1157.96289063,3.50208902359,0x0,0,
1194,26,13,0,-2852.60253906,-1019.38360596,18.7692737579,0x0,0,
1195,26,14,0,-2955.48120117,-921.704101563,24.2844200134,0x0,0,
1196,26,15,0,-3118.9465332,-918.232421875,32.5243835449,0x0,0,
1197,26,16,0,-3341.40649414,-986.643249512,24.2461433411,0x0,0,
1198,26,17,0,-3801.78955078,-1080.22216797,38.0818748474,0x0,0,
1199,26,18,0,-3986.9753418,-1074.92919922,142.008651733,0x0,0,
1200,26,19,0,-4094.98486328,-1060.43286133,217.589141846,0x0,0,
1201,26,20,0,-4227.95996094,-1109.99902344,323.469665527,0x0,0,
1202,26,21,0,-4445.828125,-1059.00537109,637.292907715,0x0,0,
1203,26,22,0,-4534.98144531,-1011.3817749,700.090148926,0x0,0,
1204,26,23,0,-4638.67041016,-1018.20617676,801.785583496,0x0,0,
1205,26,24,0,-4819.95166016,-1021.07867432,902.325622559,0x0,0,
1206,26,25,0,-4912.19726563,-987.014770508,824.099914551,0x0,0,
1207,26,26,0,-5023.04150391,-966.892028809,724.089233398,0x0,0,
1208,26,27,0,-5076.70117188,-879.619689941,646.145690918,0x0,0,
1209,26,28,0,-5135.13720703,-759.543701172,594.481262207,0x0,0,
1210,26,29,0,-5103.22216797,-724.959289551,549.173034668,0x0,0,
1211,26,30,0,-5056.55712891,-761.868469238,518.551086426,0x0,0,
1212,26,31,0,-5035.609375,-809.824951172,507.1355896,0x0,0,
1213,26,32,0,-5019.71923828,-834.508666992,511.61605835,0x0,0,
2553,26,33,0,-4987.05029297,-875.559997559,527.12713623,0x0,0,
2554,26,34,0,-4964.71679688,-902.407470703,543.127502441,0x0,0,
2555,26,35,0,-4949.38525391,-917.254333496,544.600219727,0x0,0,
2556,26,36,0,-4887.96923828,-936.918640137,542.899047852,0x0,0,
2557,26,37,0,-4870.02636719,-965.428405762,545.459777832,0x0,0,
2558,26,38,0,-4857.06884766,-996.623901367,547.952148438,0x0,0,
2559,26,39,0,-4845.43652344,-1024.26135254,549.841186523,0x0,0,
2560,26,40,0,-4819.72119141,-1059.64379883,546.37286377,0x0,0,
2561,26,41,0,-4782.32617188,-1065.89245605,529.605224609,0x0,0,
2562,26,42,0,-4748.41699219,-1090.92651367,524.583557129,0x0,0,
2563,26,43,0,-4759.30664063,-1143.99316406,518.155395508,0x0,0,
2564,26,44,0,-4788.48339844,-1161.74438477,512.099914551,0x0,0,
2565,26,45,0,-4822.40673828,-1158.05566406,503.405395508,0x0,0,
1223,27,0,0,-4822.66650391,-1157.94213867,503.269744873,0x0,0,
1224,27,1,0,-4830.33398438,-1124.56164551,513.858825684,0x0,0,
1225,27,2,0,-4839.62646484,-1077.72851563,543.383666992,0x0,0,
1226,27,3,0,-4867.3046875,-1047.94348145,550.993408203,0x0,0,
1227,27,4,0,-4889.45947266,-1032.19702148,548.742614746,0x0,0,
1228,27,5,0,-4921.50683594,-1008.36938477,544.825805664,0x0,0,
1229,27,6,0,-4947.078125,-972.248168945,540.6875,0x0,0,
1230,27,7,0,-4958.19775391,-914.929931641,543.602722168,0x0,0,
